pattern	replacement	feature	sentiment
 (nicht|nichts|kein|keine|keinen) vermachtet 	 NOT_vermachtet 	 NOT_vermachtet 	-1
 (nicht|nichts|kein|keine|keinen) vermasseln 	 NOT_vermasseln 	 NOT_vermasseln 	1
 (nicht|nichts|kein|keine|keinen) vermeiden 	 NOT_vermeiden 	 NOT_vermeiden 	1
 (nicht|nichts|kein|keine|keinen) vermeidung 	 NOT_vermeidung 	 NOT_vermeidung 	1
 (nicht|nichts|kein|keine|keinen) vermeidungen 	 NOT_vermeidungen 	 NOT_vermeidungen 	1
 (nicht|nichts|kein|keine|keinen) vermeintlich 	 NOT_vermeintlich 	 NOT_vermeintlich 	1
 (nicht|nichts|kein|keine|keinen) vermengt 	 NOT_vermengt 	 NOT_vermengt 	1
 (nicht|nichts|kein|keine|keinen) vermessen 	 NOT_vermessen 	 NOT_vermessen 	1
 (nicht|nichts|kein|keine|keinen) verminder 	 NOT_verminder 	 NOT_verminder 	1
 (nicht|nichts|kein|keine|keinen) vermindere 	 NOT_vermindere 	 NOT_vermindere 	1
 (nicht|nichts|kein|keine|keinen) verminderen 	 NOT_verminderen 	 NOT_verminderen 	1
 (nicht|nichts|kein|keine|keinen) vermindern 	 NOT_vermindern 	 NOT_vermindern 	1
 (nicht|nichts|kein|keine|keinen) vermindernd 	 NOT_vermindernd 	 NOT_vermindernd 	1
 (nicht|nichts|kein|keine|keinen) verminderst 	 NOT_verminderst 	 NOT_verminderst 	1
 (nicht|nichts|kein|keine|keinen) vermindert 	 NOT_vermindert 	 NOT_vermindert 	1
 (nicht|nichts|kein|keine|keinen) verminderte 	 NOT_verminderte 	 NOT_verminderte 	1
 (nicht|nichts|kein|keine|keinen) verminderten 	 NOT_verminderten 	 NOT_verminderten 	1
 (nicht|nichts|kein|keine|keinen) vermindertest 	 NOT_vermindertest 	 NOT_vermindertest 	1
 (nicht|nichts|kein|keine|keinen) vermindertet 	 NOT_vermindertet 	 NOT_vermindertet 	1
 (nicht|nichts|kein|keine|keinen) verminderung 	 NOT_verminderung 	 NOT_verminderung 	1
 (nicht|nichts|kein|keine|keinen) verminderungen 	 NOT_verminderungen 	 NOT_verminderungen 	1
 (nicht|nichts|kein|keine|keinen) vermittel 	 NOT_vermittel 	 NOT_vermittel 	-1
 (nicht|nichts|kein|keine|keinen) vermittele 	 NOT_vermittele 	 NOT_vermittele 	-1
 (nicht|nichts|kein|keine|keinen) vermittelen 	 NOT_vermittelen 	 NOT_vermittelen 	-1
 (nicht|nichts|kein|keine|keinen) vermitteln 	 NOT_vermitteln 	 NOT_vermitteln 	-1
 (nicht|nichts|kein|keine|keinen) vermittelst 	 NOT_vermittelst 	 NOT_vermittelst 	-1
 (nicht|nichts|kein|keine|keinen) vermittelt 	 NOT_vermittelt 	 NOT_vermittelt 	-1
 (nicht|nichts|kein|keine|keinen) vermittelte 	 NOT_vermittelte 	 NOT_vermittelte 	-1
 (nicht|nichts|kein|keine|keinen) vermittelten 	 NOT_vermittelten 	 NOT_vermittelten 	-1
 (nicht|nichts|kein|keine|keinen) vermitteltest 	 NOT_vermitteltest 	 NOT_vermitteltest 	-1
 (nicht|nichts|kein|keine|keinen) vermitteltet 	 NOT_vermitteltet 	 NOT_vermitteltet 	-1
 (nicht|nichts|kein|keine|keinen) vermittl 	 NOT_vermittl 	 NOT_vermittl 	-1
 (nicht|nichts|kein|keine|keinen) vermittle 	 NOT_vermittle 	 NOT_vermittle 	-1
 (nicht|nichts|kein|keine|keinen) vermittlung 	 NOT_vermittlung 	 NOT_vermittlung 	-1
 (nicht|nichts|kein|keine|keinen) vermögend 	 NOT_vermögend 	 NOT_vermögend 	-1
 (nicht|nichts|kein|keine|keinen) vernachlässigt 	 NOT_vernachlässigt 	 NOT_vernachlässigt 	1
 (nicht|nichts|kein|keine|keinen) vernachlässigte 	 NOT_vernachlässigte 	 NOT_vernachlässigte 	1
 (nicht|nichts|kein|keine|keinen) vernachlässigung 	 NOT_vernachlässigung 	 NOT_vernachlässigung 	1
 (nicht|nichts|kein|keine|keinen) vernachlässigungen 	 NOT_vernachlässigungen 	 NOT_vernachlässigungen 	1
 (nicht|nichts|kein|keine|keinen) vernarbt 	 NOT_vernarbt 	 NOT_vernarbt 	1
 (nicht|nichts|kein|keine|keinen) vernarrte 	 NOT_vernarrte 	 NOT_vernarrte 	-1
 (nicht|nichts|kein|keine|keinen) vernebelung 	 NOT_vernebelung 	 NOT_vernebelung 	1
 (nicht|nichts|kein|keine|keinen) vernehmbar 	 NOT_vernehmbar 	 NOT_vernehmbar 	-1
 (nicht|nichts|kein|keine|keinen) vernicht 	 NOT_vernicht 	 NOT_vernicht 	1
 (nicht|nichts|kein|keine|keinen) vernichte 	 NOT_vernichte 	 NOT_vernichte 	1
 (nicht|nichts|kein|keine|keinen) vernichten 	 NOT_vernichten 	 NOT_vernichten 	1
 (nicht|nichts|kein|keine|keinen) vernichtend 	 NOT_vernichtend 	 NOT_vernichtend 	1
 (nicht|nichts|kein|keine|keinen) vernichtest 	 NOT_vernichtest 	 NOT_vernichtest 	1
 (nicht|nichts|kein|keine|keinen) vernichtet 	 NOT_vernichtet 	 NOT_vernichtet 	1
 (nicht|nichts|kein|keine|keinen) vernichtete 	 NOT_vernichtete 	 NOT_vernichtete 	1
 (nicht|nichts|kein|keine|keinen) vernichteten 	 NOT_vernichteten 	 NOT_vernichteten 	1
 (nicht|nichts|kein|keine|keinen) vernichtetest 	 NOT_vernichtetest 	 NOT_vernichtetest 	1
 (nicht|nichts|kein|keine|keinen) vernichtetet 	 NOT_vernichtetet 	 NOT_vernichtetet 	1
 (nicht|nichts|kein|keine|keinen) vernichtte 	 NOT_vernichtte 	 NOT_vernichtte 	1
 (nicht|nichts|kein|keine|keinen) vernichtten 	 NOT_vernichtten 	 NOT_vernichtten 	1
 (nicht|nichts|kein|keine|keinen) vernichttest 	 NOT_vernichttest 	 NOT_vernichttest 	1
 (nicht|nichts|kein|keine|keinen) vernichttet 	 NOT_vernichttet 	 NOT_vernichttet 	1
 (nicht|nichts|kein|keine|keinen) vernichtung 	 NOT_vernichtung 	 NOT_vernichtung 	1
 (nicht|nichts|kein|keine|keinen) vernichtungen 	 NOT_vernichtungen 	 NOT_vernichtungen 	1
 (nicht|nichts|kein|keine|keinen) vernunft 	 NOT_vernunft 	 NOT_vernunft 	-1
 (nicht|nichts|kein|keine|keinen) vernünftig 	 NOT_vernünftig 	 NOT_vernünftig 	-1
 (nicht|nichts|kein|keine|keinen) vernünftige 	 NOT_vernünftige 	 NOT_vernünftige 	-1
 (nicht|nichts|kein|keine|keinen) vernünftigem 	 NOT_vernünftigem 	 NOT_vernünftigem 	-1
 (nicht|nichts|kein|keine|keinen) vernünftigen 	 NOT_vernünftigen 	 NOT_vernünftigen 	-1
 (nicht|nichts|kein|keine|keinen) vernünftiger 	 NOT_vernünftiger 	 NOT_vernünftiger 	-1
 (nicht|nichts|kein|keine|keinen) vernünftigere 	 NOT_vernünftigere 	 NOT_vernünftigere 	-1
 (nicht|nichts|kein|keine|keinen) vernünftigerem 	 NOT_vernünftigerem 	 NOT_vernünftigerem 	-1
 (nicht|nichts|kein|keine|keinen) vernünftigeren 	 NOT_vernünftigeren 	 NOT_vernünftigeren 	-1
 (nicht|nichts|kein|keine|keinen) vernünftigerer 	 NOT_vernünftigerer 	 NOT_vernünftigerer 	-1
 (nicht|nichts|kein|keine|keinen) vernünftigeres 	 NOT_vernünftigeres 	 NOT_vernünftigeres 	-1
 (nicht|nichts|kein|keine|keinen) vernünftigerweise 	 NOT_vernünftigerweise 	 NOT_vernünftigerweise 	-1
 (nicht|nichts|kein|keine|keinen) vernünftiges 	 NOT_vernünftiges 	 NOT_vernünftiges 	-1
 (nicht|nichts|kein|keine|keinen) vernünftigkeit 	 NOT_vernünftigkeit 	 NOT_vernünftigkeit 	-1
 (nicht|nichts|kein|keine|keinen) vernünftigst 	 NOT_vernünftigst 	 NOT_vernünftigst 	-1
 (nicht|nichts|kein|keine|keinen) vernünftigste 	 NOT_vernünftigste 	 NOT_vernünftigste 	-1
 (nicht|nichts|kein|keine|keinen) vernünftigstem 	 NOT_vernünftigstem 	 NOT_vernünftigstem 	-1
 (nicht|nichts|kein|keine|keinen) vernünftigsten 	 NOT_vernünftigsten 	 NOT_vernünftigsten 	-1
 (nicht|nichts|kein|keine|keinen) vernünftigster 	 NOT_vernünftigster 	 NOT_vernünftigster 	-1
 (nicht|nichts|kein|keine|keinen) vernünftigstes 	 NOT_vernünftigstes 	 NOT_vernünftigstes 	-1
 (nicht|nichts|kein|keine|keinen) vernunftswidrig 	 NOT_vernunftswidrig 	 NOT_vernunftswidrig 	1
 (nicht|nichts|kein|keine|keinen) verpflichtend 	 NOT_verpflichtend 	 NOT_verpflichtend 	1
 (nicht|nichts|kein|keine|keinen) verpflichtet 	 NOT_verpflichtet 	 NOT_verpflichtet 	-1
 (nicht|nichts|kein|keine|keinen) verrat 	 NOT_verrat 	 NOT_verrat 	1
 (nicht|nichts|kein|keine|keinen) verrate 	 NOT_verrate 	 NOT_verrate 	1
 (nicht|nichts|kein|keine|keinen) verraten 	 NOT_verraten 	 NOT_verraten 	1
 (nicht|nichts|kein|keine|keinen) verräter 	 NOT_verräter 	 NOT_verräter 	1
 (nicht|nichts|kein|keine|keinen) verräterin 	 NOT_verräterin 	 NOT_verräterin 	1
 (nicht|nichts|kein|keine|keinen) verräterisch 	 NOT_verräterisch 	 NOT_verräterisch 	1
 (nicht|nichts|kein|keine|keinen) verräterische 	 NOT_verräterische 	 NOT_verräterische 	1
 (nicht|nichts|kein|keine|keinen) verräterischem 	 NOT_verräterischem 	 NOT_verräterischem 	1
 (nicht|nichts|kein|keine|keinen) verräterischen 	 NOT_verräterischen 	 NOT_verräterischen 	1
 (nicht|nichts|kein|keine|keinen) verräterischer 	 NOT_verräterischer 	 NOT_verräterischer 	1
 (nicht|nichts|kein|keine|keinen) verräterischere 	 NOT_verräterischere 	 NOT_verräterischere 	1
 (nicht|nichts|kein|keine|keinen) verräterischerem 	 NOT_verräterischerem 	 NOT_verräterischerem 	1
 (nicht|nichts|kein|keine|keinen) verräterischeren 	 NOT_verräterischeren 	 NOT_verräterischeren 	1
 (nicht|nichts|kein|keine|keinen) verräterischerer 	 NOT_verräterischerer 	 NOT_verräterischerer 	1
 (nicht|nichts|kein|keine|keinen) verräterischeres 	 NOT_verräterischeres 	 NOT_verräterischeres 	1
 (nicht|nichts|kein|keine|keinen) verräterisches 	 NOT_verräterisches 	 NOT_verräterisches 	1
 (nicht|nichts|kein|keine|keinen) verräterischst 	 NOT_verräterischst 	 NOT_verräterischst 	1
 (nicht|nichts|kein|keine|keinen) verräterischste 	 NOT_verräterischste 	 NOT_verräterischste 	1
 (nicht|nichts|kein|keine|keinen) verräterischstem 	 NOT_verräterischstem 	 NOT_verräterischstem 	1
 (nicht|nichts|kein|keine|keinen) verräterischsten 	 NOT_verräterischsten 	 NOT_verräterischsten 	1
 (nicht|nichts|kein|keine|keinen) verräterischster 	 NOT_verräterischster 	 NOT_verräterischster 	1
 (nicht|nichts|kein|keine|keinen) verräterischstes 	 NOT_verräterischstes 	 NOT_verräterischstes 	1
 (nicht|nichts|kein|keine|keinen) verrätern 	 NOT_verrätern 	 NOT_verrätern 	1
 (nicht|nichts|kein|keine|keinen) verräters 	 NOT_verräters 	 NOT_verräters 	1
 (nicht|nichts|kein|keine|keinen) verrates 	 NOT_verrates 	 NOT_verrates 	1
 (nicht|nichts|kein|keine|keinen) verrats 	 NOT_verrats 	 NOT_verrats 	1
 (nicht|nichts|kein|keine|keinen) verrenkt 	 NOT_verrenkt 	 NOT_verrenkt 	1
 (nicht|nichts|kein|keine|keinen) verringern 	 NOT_verringern 	 NOT_verringern 	1
 (nicht|nichts|kein|keine|keinen) verrohen 	 NOT_verrohen 	 NOT_verrohen 	1
 (nicht|nichts|kein|keine|keinen) verrohte 	 NOT_verrohte 	 NOT_verrohte 	1
 (nicht|nichts|kein|keine|keinen) verrostet 	 NOT_verrostet 	 NOT_verrostet 	1
 (nicht|nichts|kein|keine|keinen) verrucht 	 NOT_verrucht 	 NOT_verrucht 	1
 (nicht|nichts|kein|keine|keinen) verruchte 	 NOT_verruchte 	 NOT_verruchte 	1
 (nicht|nichts|kein|keine|keinen) verruchtem 	 NOT_verruchtem 	 NOT_verruchtem 	1
 (nicht|nichts|kein|keine|keinen) verruchten 	 NOT_verruchten 	 NOT_verruchten 	1
 (nicht|nichts|kein|keine|keinen) verruchter 	 NOT_verruchter 	 NOT_verruchter 	1
 (nicht|nichts|kein|keine|keinen) verruchtere 	 NOT_verruchtere 	 NOT_verruchtere 	1
 (nicht|nichts|kein|keine|keinen) verruchterem 	 NOT_verruchterem 	 NOT_verruchterem 	1
 (nicht|nichts|kein|keine|keinen) verruchteren 	 NOT_verruchteren 	 NOT_verruchteren 	1
 (nicht|nichts|kein|keine|keinen) verruchterer 	 NOT_verruchterer 	 NOT_verruchterer 	1
 (nicht|nichts|kein|keine|keinen) verruchteres 	 NOT_verruchteres 	 NOT_verruchteres 	1
 (nicht|nichts|kein|keine|keinen) verruchtes 	 NOT_verruchtes 	 NOT_verruchtes 	1
 (nicht|nichts|kein|keine|keinen) verruchtest 	 NOT_verruchtest 	 NOT_verruchtest 	1
 (nicht|nichts|kein|keine|keinen) verruchteste 	 NOT_verruchteste 	 NOT_verruchteste 	1
 (nicht|nichts|kein|keine|keinen) verruchtestem 	 NOT_verruchtestem 	 NOT_verruchtestem 	1
 (nicht|nichts|kein|keine|keinen) verruchtesten 	 NOT_verruchtesten 	 NOT_verruchtesten 	1
 (nicht|nichts|kein|keine|keinen) verruchtester 	 NOT_verruchtester 	 NOT_verruchtester 	1
 (nicht|nichts|kein|keine|keinen) verruchtestes 	 NOT_verruchtestes 	 NOT_verruchtestes 	1
 (nicht|nichts|kein|keine|keinen) verrückt 	 NOT_verrückt 	 NOT_verrückt 	1
 (nicht|nichts|kein|keine|keinen) verrückte 	 NOT_verrückte 	 NOT_verrückte 	1
 (nicht|nichts|kein|keine|keinen) verrücktem 	 NOT_verrücktem 	 NOT_verrücktem 	1
 (nicht|nichts|kein|keine|keinen) verrückten 	 NOT_verrückten 	 NOT_verrückten 	1
 (nicht|nichts|kein|keine|keinen) verrückter 	 NOT_verrückter 	 NOT_verrückter 	1
 (nicht|nichts|kein|keine|keinen) verrücktere 	 NOT_verrücktere 	 NOT_verrücktere 	1
 (nicht|nichts|kein|keine|keinen) verrückterem 	 NOT_verrückterem 	 NOT_verrückterem 	1
 (nicht|nichts|kein|keine|keinen) verrückteren 	 NOT_verrückteren 	 NOT_verrückteren 	1
 (nicht|nichts|kein|keine|keinen) verrückterer 	 NOT_verrückterer 	 NOT_verrückterer 	1
 (nicht|nichts|kein|keine|keinen) verrückteres 	 NOT_verrückteres 	 NOT_verrückteres 	1
 (nicht|nichts|kein|keine|keinen) verrücktes 	 NOT_verrücktes 	 NOT_verrücktes 	1
 (nicht|nichts|kein|keine|keinen) verrücktest 	 NOT_verrücktest 	 NOT_verrücktest 	1
 (nicht|nichts|kein|keine|keinen) verrückteste 	 NOT_verrückteste 	 NOT_verrückteste 	1
 (nicht|nichts|kein|keine|keinen) verrücktestem 	 NOT_verrücktestem 	 NOT_verrücktestem 	1
 (nicht|nichts|kein|keine|keinen) verrücktesten 	 NOT_verrücktesten 	 NOT_verrücktesten 	1
 (nicht|nichts|kein|keine|keinen) verrücktester 	 NOT_verrücktester 	 NOT_verrücktester 	1
 (nicht|nichts|kein|keine|keinen) verrücktestes 	 NOT_verrücktestes 	 NOT_verrücktestes 	1
 (nicht|nichts|kein|keine|keinen) verrücktheit 	 NOT_verrücktheit 	 NOT_verrücktheit 	1
 (nicht|nichts|kein|keine|keinen) verrücktheiten 	 NOT_verrücktheiten 	 NOT_verrücktheiten 	1
 (nicht|nichts|kein|keine|keinen) verruf 	 NOT_verruf 	 NOT_verruf 	1
 (nicht|nichts|kein|keine|keinen) verrufen 	 NOT_verrufen 	 NOT_verrufen 	1
 (nicht|nichts|kein|keine|keinen) versagen 	 NOT_versagen 	 NOT_versagen 	1
 (nicht|nichts|kein|keine|keinen) versager 	 NOT_versager 	 NOT_versager 	1
 (nicht|nichts|kein|keine|keinen) versagerin 	 NOT_versagerin 	 NOT_versagerin 	1
 (nicht|nichts|kein|keine|keinen) versäumnis 	 NOT_versäumnis 	 NOT_versäumnis 	1
 (nicht|nichts|kein|keine|keinen) versäumnise 	 NOT_versäumnise 	 NOT_versäumnise 	1
 (nicht|nichts|kein|keine|keinen) versäumnisen 	 NOT_versäumnisen 	 NOT_versäumnisen 	1
 (nicht|nichts|kein|keine|keinen) versäumnises 	 NOT_versäumnises 	 NOT_versäumnises 	1
 (nicht|nichts|kein|keine|keinen) versäumniss 	 NOT_versäumniss 	 NOT_versäumniss 	1
 (nicht|nichts|kein|keine|keinen) verschattung 	 NOT_verschattung 	 NOT_verschattung 	1
 (nicht|nichts|kein|keine|keinen) verschieben 	 NOT_verschieben 	 NOT_verschieben 	1
 (nicht|nichts|kein|keine|keinen) verschimmelt 	 NOT_verschimmelt 	 NOT_verschimmelt 	1
 (nicht|nichts|kein|keine|keinen) verschlechtern 	 NOT_verschlechtern 	 NOT_verschlechtern 	1
 (nicht|nichts|kein|keine|keinen) verschlechternd 	 NOT_verschlechternd 	 NOT_verschlechternd 	1
 (nicht|nichts|kein|keine|keinen) verschlechtert 	 NOT_verschlechtert 	 NOT_verschlechtert 	1
 (nicht|nichts|kein|keine|keinen) verschlechterte 	 NOT_verschlechterte 	 NOT_verschlechterte 	1
 (nicht|nichts|kein|keine|keinen) verschlechterung 	 NOT_verschlechterung 	 NOT_verschlechterung 	1
 (nicht|nichts|kein|keine|keinen) verschlechterungen 	 NOT_verschlechterungen 	 NOT_verschlechterungen 	1
 (nicht|nichts|kein|keine|keinen) verschleiert 	 NOT_verschleiert 	 NOT_verschleiert 	1
 (nicht|nichts|kein|keine|keinen) verschlepp 	 NOT_verschlepp 	 NOT_verschlepp 	1
 (nicht|nichts|kein|keine|keinen) verschleppe 	 NOT_verschleppe 	 NOT_verschleppe 	1
 (nicht|nichts|kein|keine|keinen) verschleppen 	 NOT_verschleppen 	 NOT_verschleppen 	1
 (nicht|nichts|kein|keine|keinen) verschleppest 	 NOT_verschleppest 	 NOT_verschleppest 	1
 (nicht|nichts|kein|keine|keinen) verschleppet 	 NOT_verschleppet 	 NOT_verschleppet 	1
 (nicht|nichts|kein|keine|keinen) verschleppst 	 NOT_verschleppst 	 NOT_verschleppst 	1
 (nicht|nichts|kein|keine|keinen) verschleppt 	 NOT_verschleppt 	 NOT_verschleppt 	1
 (nicht|nichts|kein|keine|keinen) verschleppte 	 NOT_verschleppte 	 NOT_verschleppte 	1
 (nicht|nichts|kein|keine|keinen) verschleppten 	 NOT_verschleppten 	 NOT_verschleppten 	1
 (nicht|nichts|kein|keine|keinen) verschlepptest 	 NOT_verschlepptest 	 NOT_verschlepptest 	1
 (nicht|nichts|kein|keine|keinen) verschlepptet 	 NOT_verschlepptet 	 NOT_verschlepptet 	1
 (nicht|nichts|kein|keine|keinen) verschleppung 	 NOT_verschleppung 	 NOT_verschleppung 	1
 (nicht|nichts|kein|keine|keinen) verschleuder 	 NOT_verschleuder 	 NOT_verschleuder 	1
 (nicht|nichts|kein|keine|keinen) verschleudere 	 NOT_verschleudere 	 NOT_verschleudere 	1
 (nicht|nichts|kein|keine|keinen) verschleuderen 	 NOT_verschleuderen 	 NOT_verschleuderen 	1
 (nicht|nichts|kein|keine|keinen) verschleudern 	 NOT_verschleudern 	 NOT_verschleudern 	1
 (nicht|nichts|kein|keine|keinen) verschleuderst 	 NOT_verschleuderst 	 NOT_verschleuderst 	1
 (nicht|nichts|kein|keine|keinen) verschleudert 	 NOT_verschleudert 	 NOT_verschleudert 	1
 (nicht|nichts|kein|keine|keinen) verschleuderte 	 NOT_verschleuderte 	 NOT_verschleuderte 	1
 (nicht|nichts|kein|keine|keinen) verschleuderten 	 NOT_verschleuderten 	 NOT_verschleuderten 	1
 (nicht|nichts|kein|keine|keinen) verschleudertest 	 NOT_verschleudertest 	 NOT_verschleudertest 	1
 (nicht|nichts|kein|keine|keinen) verschleudertet 	 NOT_verschleudertet 	 NOT_verschleudertet 	1
 (nicht|nichts|kein|keine|keinen) verschlimmert 	 NOT_verschlimmert 	 NOT_verschlimmert 	1
 (nicht|nichts|kein|keine|keinen) verschlimmerung 	 NOT_verschlimmerung 	 NOT_verschlimmerung 	1
 (nicht|nichts|kein|keine|keinen) verschlingen 	 NOT_verschlingen 	 NOT_verschlingen 	1
 (nicht|nichts|kein|keine|keinen) verschlossen 	 NOT_verschlossen 	 NOT_verschlossen 	1
 (nicht|nichts|kein|keine|keinen) verschmutz 	 NOT_verschmutz 	 NOT_verschmutz 	1
 (nicht|nichts|kein|keine|keinen) verschmutze 	 NOT_verschmutze 	 NOT_verschmutze 	1
 (nicht|nichts|kein|keine|keinen) verschmutzen 	 NOT_verschmutzen 	 NOT_verschmutzen 	1
 (nicht|nichts|kein|keine|keinen) verschmutzest 	 NOT_verschmutzest 	 NOT_verschmutzest 	1
 (nicht|nichts|kein|keine|keinen) verschmutzet 	 NOT_verschmutzet 	 NOT_verschmutzet 	1
 (nicht|nichts|kein|keine|keinen) verschmutzt 	 NOT_verschmutzt 	 NOT_verschmutzt 	1
 (nicht|nichts|kein|keine|keinen) verschmutzte 	 NOT_verschmutzte 	 NOT_verschmutzte 	1
 (nicht|nichts|kein|keine|keinen) verschmutzten 	 NOT_verschmutzten 	 NOT_verschmutzten 	1
 (nicht|nichts|kein|keine|keinen) verschmutztest 	 NOT_verschmutztest 	 NOT_verschmutztest 	1
 (nicht|nichts|kein|keine|keinen) verschmutztet 	 NOT_verschmutztet 	 NOT_verschmutztet 	1
 (nicht|nichts|kein|keine|keinen) verschmutzung 	 NOT_verschmutzung 	 NOT_verschmutzung 	1
 (nicht|nichts|kein|keine|keinen) verschmutzungen 	 NOT_verschmutzungen 	 NOT_verschmutzungen 	1
 (nicht|nichts|kein|keine|keinen) verschoben 	 NOT_verschoben 	 NOT_verschoben 	1
 (nicht|nichts|kein|keine|keinen) verschöner 	 NOT_verschöner 	 NOT_verschöner 	-1
 (nicht|nichts|kein|keine|keinen) verschönere 	 NOT_verschönere 	 NOT_verschönere 	-1
 (nicht|nichts|kein|keine|keinen) verschöneren 	 NOT_verschöneren 	 NOT_verschöneren 	-1
 (nicht|nichts|kein|keine|keinen) verschönern 	 NOT_verschönern 	 NOT_verschönern 	-1
 (nicht|nichts|kein|keine|keinen) verschönerst 	 NOT_verschönerst 	 NOT_verschönerst 	-1
 (nicht|nichts|kein|keine|keinen) verschönert 	 NOT_verschönert 	 NOT_verschönert 	-1
 (nicht|nichts|kein|keine|keinen) verschönerte 	 NOT_verschönerte 	 NOT_verschönerte 	-1
 (nicht|nichts|kein|keine|keinen) verschönerten 	 NOT_verschönerten 	 NOT_verschönerten 	-1
 (nicht|nichts|kein|keine|keinen) verschönertest 	 NOT_verschönertest 	 NOT_verschönertest 	-1
 (nicht|nichts|kein|keine|keinen) verschönertet 	 NOT_verschönertet 	 NOT_verschönertet 	-1
 (nicht|nichts|kein|keine|keinen) verschönerung 	 NOT_verschönerung 	 NOT_verschönerung 	-1
 (nicht|nichts|kein|keine|keinen) verschönerungen 	 NOT_verschönerungen 	 NOT_verschönerungen 	-1
 (nicht|nichts|kein|keine|keinen) verschulden 	 NOT_verschulden 	 NOT_verschulden 	1
 (nicht|nichts|kein|keine|keinen) verschuldet 	 NOT_verschuldet 	 NOT_verschuldet 	-1
 (nicht|nichts|kein|keine|keinen) verschwend 	 NOT_verschwend 	 NOT_verschwend 	1
 (nicht|nichts|kein|keine|keinen) verschwende 	 NOT_verschwende 	 NOT_verschwende 	1
 (nicht|nichts|kein|keine|keinen) verschwenden 	 NOT_verschwenden 	 NOT_verschwenden 	1
 (nicht|nichts|kein|keine|keinen) verschwenderisch 	 NOT_verschwenderisch 	 NOT_verschwenderisch 	1
 (nicht|nichts|kein|keine|keinen) verschwenderische 	 NOT_verschwenderische 	 NOT_verschwenderische 	1
 (nicht|nichts|kein|keine|keinen) verschwenderischem 	 NOT_verschwenderischem 	 NOT_verschwenderischem 	1
 (nicht|nichts|kein|keine|keinen) verschwenderischen 	 NOT_verschwenderischen 	 NOT_verschwenderischen 	1
 (nicht|nichts|kein|keine|keinen) verschwenderischer 	 NOT_verschwenderischer 	 NOT_verschwenderischer 	1
 (nicht|nichts|kein|keine|keinen) verschwenderischere 	 NOT_verschwenderischere 	 NOT_verschwenderischere 	1
 (nicht|nichts|kein|keine|keinen) verschwenderischerem 	 NOT_verschwenderischerem 	 NOT_verschwenderischerem 	1
 (nicht|nichts|kein|keine|keinen) verschwenderischeren 	 NOT_verschwenderischeren 	 NOT_verschwenderischeren 	1
 (nicht|nichts|kein|keine|keinen) verschwenderischerer 	 NOT_verschwenderischerer 	 NOT_verschwenderischerer 	1
 (nicht|nichts|kein|keine|keinen) verschwenderischeres 	 NOT_verschwenderischeres 	 NOT_verschwenderischeres 	1
 (nicht|nichts|kein|keine|keinen) verschwenderisches 	 NOT_verschwenderisches 	 NOT_verschwenderisches 	1
 (nicht|nichts|kein|keine|keinen) verschwenderischst 	 NOT_verschwenderischst 	 NOT_verschwenderischst 	1
 (nicht|nichts|kein|keine|keinen) verschwenderischste 	 NOT_verschwenderischste 	 NOT_verschwenderischste 	1
 (nicht|nichts|kein|keine|keinen) verschwenderischstem 	 NOT_verschwenderischstem 	 NOT_verschwenderischstem 	1
 (nicht|nichts|kein|keine|keinen) verschwenderischsten 	 NOT_verschwenderischsten 	 NOT_verschwenderischsten 	1
 (nicht|nichts|kein|keine|keinen) verschwenderischster 	 NOT_verschwenderischster 	 NOT_verschwenderischster 	1
 (nicht|nichts|kein|keine|keinen) verschwenderischstes 	 NOT_verschwenderischstes 	 NOT_verschwenderischstes 	1
 (nicht|nichts|kein|keine|keinen) verschwendest 	 NOT_verschwendest 	 NOT_verschwendest 	1
 (nicht|nichts|kein|keine|keinen) verschwendet 	 NOT_verschwendet 	 NOT_verschwendet 	1
 (nicht|nichts|kein|keine|keinen) verschwendete 	 NOT_verschwendete 	 NOT_verschwendete 	1
 (nicht|nichts|kein|keine|keinen) verschwendeten 	 NOT_verschwendeten 	 NOT_verschwendeten 	1
 (nicht|nichts|kein|keine|keinen) verschwendetest 	 NOT_verschwendetest 	 NOT_verschwendetest 	1
 (nicht|nichts|kein|keine|keinen) verschwendetet 	 NOT_verschwendetet 	 NOT_verschwendetet 	1
 (nicht|nichts|kein|keine|keinen) verschwendte 	 NOT_verschwendte 	 NOT_verschwendte 	1
 (nicht|nichts|kein|keine|keinen) verschwendten 	 NOT_verschwendten 	 NOT_verschwendten 	1
 (nicht|nichts|kein|keine|keinen) verschwendtest 	 NOT_verschwendtest 	 NOT_verschwendtest 	1
 (nicht|nichts|kein|keine|keinen) verschwendtet 	 NOT_verschwendtet 	 NOT_verschwendtet 	1
